ID,SOURCE_FOLDER,FILENAME,NAME,ASSET_TYPE,URL
6a7c25d95c7cd75eb8531c3f,Bts,download (4).svg,download (4),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download%20(4).svg?updatedAt=1786521049741
6a7c25d95c7cd75eb8531bf7,Bts,download (5).svg,download (5),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download%20(5).svg?updatedAt=1786521049735
6a7c25d95c7cd75eb8531b7b,Bts,download (6).svg,download (6),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download%20(6).svg?updatedAt=1786521049611
6a7c25d95c7cd75eb8531bfb,Bts,download (7).svg,download (7),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download%20(7).svg?updatedAt=1786521049736
6a7c25d95c7cd75eb8531c0e,Bts,download (8).svg,download (8),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download%20(8).svg?updatedAt=1786521049735
6a7c25d95c7cd75eb8531bf8,Bts,download (9).svg,download (9),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download%20(9).svg?updatedAt=1786521049744
6a7c25d95c7cd75eb8531b85,Bts,download.svg,download,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/download.svg?updatedAt=1786521049664
6a7c25fb5c7cd75eb854079e,Bts,harman-kardon-logo-original (1).webp,harman kardon logo original (1),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/harman-kardon-logo-original%20(1).webp?updatedAt=1786521083856
6a7c25fe5c7cd75eb854152f,Bts,harman-kardon-logo-original (2).webp,harman kardon logo original (2),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/harman-kardon-logo-original%20(2).webp?updatedAt=1786521086862
6a7c25fe5c7cd75eb8541902,Bts,harman-kardon-logo-original (3).webp,harman kardon logo original (3),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/harman-kardon-logo-original%20(3).webp?updatedAt=1786521087559
6a7c25fe5c7cd75eb8541526,Bts,harman-kardon-logo-original (4).webp,harman kardon logo original (4),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/harman-kardon-logo-original%20(4).webp?updatedAt=1786521086896
6a7c26005c7cd75eb8541fe1,Bts,harman-kardon-logo-original (5).webp,harman kardon logo original (5),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/harman-kardon-logo-original%20(5).webp?updatedAt=1786521088712
6a7c26005c7cd75eb8541fe5,Bts,harman-kardon-logo-original.webp,harman kardon logo original,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/harman-kardon-logo-original.webp?updatedAt=1786521088718
6a7c26015c7cd75eb8542aa4,Bts,jbl-logo-original (1).webp,jbl logo original (1),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/jbl-logo-original%20(1).webp?updatedAt=1786521090428
6a7c26015c7cd75eb8542a11,Bts,jbl-logo-original (2).webp,jbl logo original (2),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/jbl-logo-original%20(2).webp?updatedAt=1786521090371
6a7c26015c7cd75eb8542a81,Bts,jbl-logo-original (3).webp,jbl logo original (3),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/jbl-logo-original%20(3).webp?updatedAt=1786521090460
6a7c26025c7cd75eb8542ede,Bts,jbl-logo-original (4).webp,jbl logo original (4),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/jbl-logo-original%20(4).webp?updatedAt=1786521091137
6a7c26015c7cd75eb85429d1,Bts,jbl-logo-original (5).webp,jbl logo original (5),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/jbl-logo-original%20(5).webp?updatedAt=1786521090358
6a7c26015c7cd75eb8542a8f,Bts,jbl-logo-original.webp,jbl logo original,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/jbl-logo-original.webp?updatedAt=1786521090585
6a7c261f5c7cd75eb8550ee8,Bts,loader.631b9ed (1).svg,loader.631b9ed (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/loader.631b9ed%20(1).svg?updatedAt=1786521120051
6a7c26215c7cd75eb8552587,Bts,loader.631b9ed.svg,loader.631b9ed,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/loader.631b9ed.svg?updatedAt=1786521122197
6a7c26215c7cd75eb85526aa,Bts,search.7d254c6 (1).svg,search.7d254c6 (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/search.7d254c6%20(1).svg?updatedAt=1786521122420
6a7c26215c7cd75eb8552665,Bts,search.7d254c6.svg,search.7d254c6,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/search.7d254c6.svg?updatedAt=1786521122279
6a7c26215c7cd75eb8552725,Bts,sony-logo-original (1).webp,sony logo original (1),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/sony-logo-original%20(1).webp?updatedAt=1786521122366
6a7c26215c7cd75eb85527b7,Bts,sony-logo-original (2).webp,sony logo original (2),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/sony-logo-original%20(2).webp?updatedAt=1786521122405
6a7c26215c7cd75eb85527bb,Bts,sony-logo-original (3).webp,sony logo original (3),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/sony-logo-original%20(3).webp?updatedAt=1786521122338
6a7c26215c7cd75eb85528d1,Bts,sony-logo-original (4).webp,sony logo original (4),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/sony-logo-original%20(4).webp?updatedAt=1786521122506
6a7c26215c7cd75eb8552933,Bts,sony-logo-original (5).webp,sony logo original (5),BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/sony-logo-original%20(5).webp?updatedAt=1786521122515
6a7c26225c7cd75eb8552d21,Bts,sony-logo-original.webp,sony logo original,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/Bts/sony-logo-original.webp?updatedAt=1786521122943
6a7c26225c7cd75eb8553525,Bts,whatsapp (1).svg,whatsapp (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/whatsapp%20(1).svg?updatedAt=1786521123489
6a7c26225c7cd75eb8553488,Bts,whatsapp.svg,whatsapp,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/Bts/whatsapp.svg?updatedAt=1786521123386
6a7ba9875c7cd75eb82649f4,ecommerce,app-logo-desktop.svg,app logo desktop,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/app-logo-desktop.svg?updatedAt=1786489223899
6a7ba9875c7cd75eb826502f,ecommerce,Apple-iPhone-16-Plus-b-medium (1).webp,Apple iPhone 16 Plus b medium (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/Apple-iPhone-16-Plus-b-medium%20(1).webp?updatedAt=1786489224137
6a7ba9875c7cd75eb826583b,ecommerce,Apple-iPhone-16-Plus-b-medium (2).webp,Apple iPhone 16 Plus b medium (2),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/Apple-iPhone-16-Plus-b-medium%20(2).webp?updatedAt=1786489224529
6a7ba9875c7cd75eb8265033,ecommerce,Apple-iPhone-16-Plus-b-medium.webp,Apple iPhone 16 Plus b medium,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/Apple-iPhone-16-Plus-b-medium.webp?updatedAt=1786489224211
6a7ba9875c7cd75eb82651ef,ecommerce,chevron-down.8ee3574.svg,chevron down.8ee3574,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/chevron-down.8ee3574.svg?updatedAt=1786489224260
6a7ba9875c7cd75eb8265947,ecommerce,default (1).svg,default (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(1).svg?updatedAt=1786489224560
6a7ba9875c7cd75eb826522a,ecommerce,default (10).svg,default (10),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(10).svg?updatedAt=1786489224237
6a7ba9875c7cd75eb82651c7,ecommerce,default (11).svg,default (11),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(11).svg?updatedAt=1786489224181
6a7ba9875c7cd75eb8265199,ecommerce,default (12).svg,default (12),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(12).svg?updatedAt=1786489224240
6a7ba9875c7cd75eb8265968,ecommerce,default (13).svg,default (13),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(13).svg?updatedAt=1786489224575
6a7ba9875c7cd75eb8264b30,ecommerce,default (14).svg,default (14),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(14).svg?updatedAt=1786489223971
6a7ba9875c7cd75eb82658df,ecommerce,default (15).svg,default (15),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(15).svg?updatedAt=1786489224509
6a7ba9875c7cd75eb8265940,ecommerce,default (16).svg,default (16),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(16).svg?updatedAt=1786489224538
6a7ba9875c7cd75eb8264b2b,ecommerce,default (17).svg,default (17),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(17).svg?updatedAt=1786489223953
6a7ba9875c7cd75eb82658e2,ecommerce,default (18).svg,default (18),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(18).svg?updatedAt=1786489224538
6a7ba9875c7cd75eb82658ec,ecommerce,default (2).svg,default (2),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(2).svg?updatedAt=1786489224460
6a7ba9875c7cd75eb82651d1,ecommerce,default (3).svg,default (3),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(3).svg?updatedAt=1786489224246
6a7ba9875c7cd75eb8264b31,ecommerce,default (4).svg,default (4),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(4).svg?updatedAt=1786489223949
6a7ba9875c7cd75eb8265adb,ecommerce,default (5).svg,default (5),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(5).svg?updatedAt=1786489224606
6a7ba9875c7cd75eb8264b3e,ecommerce,default (6).svg,default (6),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(6).svg?updatedAt=1786489223950
6a7ba9875c7cd75eb8265233,ecommerce,default (7).svg,default (7),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(7).svg?updatedAt=1786489224240
6a7ba9875c7cd75eb8265936,ecommerce,default (8).svg,default (8),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(8).svg?updatedAt=1786489224548
6a7ba9875c7cd75eb8265abc,ecommerce,default (9).svg,default (9),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default%20(9).svg?updatedAt=1786489224506
6a7ba9875c7cd75eb8265a82,ecommerce,default.svg,default,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/default.svg?updatedAt=1786489224481
6a7ba9b55c7cd75eb8298755,ecommerce,loader.631b9ed.svg,loader.631b9ed,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/loader.631b9ed.svg?updatedAt=1786489269770
6a7ba9b55c7cd75eb8298754,ecommerce,search.7d254c6.svg,search.7d254c6,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/search.7d254c6.svg?updatedAt=1786489269826
6a7ba9b55c7cd75eb8298750,ecommerce,whatsapp.svg,whatsapp,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20iOS%20Smartphones%20-%20Price%20in%20Kenya/whatsapp.svg?updatedAt=1786489269719
6a7b6cca5c7cd75eb8f3e922,ecommerce,app-logo-desktop.svg,app logo desktop,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/app-logo-desktop.svg?updatedAt=1786473674756
6a7b6cca5c7cd75eb8f3ec1f,ecommerce,default (1).svg,default (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(1).svg?updatedAt=1786473675234
6a7b6cca5c7cd75eb8f3e9ba,ecommerce,default (10).svg,default (10),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(10).svg?updatedAt=1786473674875
6a7b6cca5c7cd75eb8f3e9b2,ecommerce,default (11).svg,default (11),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(11).svg?updatedAt=1786473674848
6a7b6cca5c7cd75eb8f3e9d0,ecommerce,default (12).svg,default (12),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(12).svg?updatedAt=1786473674901
6a7b6cca5c7cd75eb8f3e9e0,ecommerce,default (13).svg,default (13),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(13).svg?updatedAt=1786473674869
6a7b6cca5c7cd75eb8f3e9d5,ecommerce,default (14).svg,default (14),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(14).svg?updatedAt=1786473674878
6a7b6cca5c7cd75eb8f3e9d9,ecommerce,default (15).svg,default (15),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(15).svg?updatedAt=1786473674837
6a7b6cca5c7cd75eb8f3e9e6,ecommerce,default (16).svg,default (16),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(16).svg?updatedAt=1786473674841
6a7b6cca5c7cd75eb8f3eb44,ecommerce,default (2).svg,default (2),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(2).svg?updatedAt=1786473675092
6a7b6cca5c7cd75eb8f3ea9f,ecommerce,default (3).svg,default (3),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(3).svg?updatedAt=1786473675000
6a7b6cca5c7cd75eb8f3eace,ecommerce,default (4).svg,default (4),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(4).svg?updatedAt=1786473675044
6a7b6cca5c7cd75eb8f3eab2,ecommerce,default (5).svg,default (5),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(5).svg?updatedAt=1786473675068
6a7b6cca5c7cd75eb8f3ea55,ecommerce,default (6).svg,default (6),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(6).svg?updatedAt=1786473674917
6a7b6cca5c7cd75eb8f3eaaf,ecommerce,default (7).svg,default (7),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(7).svg?updatedAt=1786473674990
6a7b6cca5c7cd75eb8f3eb7d,ecommerce,default (8).svg,default (8),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(8).svg?updatedAt=1786473675132
6a7b6cca5c7cd75eb8f3eb18,ecommerce,default (9).svg,default (9),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default%20(9).svg?updatedAt=1786473675093
6a7b6cca5c7cd75eb8f3eb66,ecommerce,default.svg,default,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/default.svg?updatedAt=1786473675115
6a7b6cca5c7cd75eb8f3ee6c,ecommerce,whatsapp.svg,whatsapp,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya%20(2)/whatsapp.svg?updatedAt=1786473675553
6a7b6b375c7cd75eb8eaa5ea,ecommerce,app-logo-desktop_2XlPE4ZV_.svg,app logo desktop 2XlPE4ZV,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/app-logo-desktop_2XlPE4ZV_.svg?updatedAt=1786473272022
6a7b697c5c7cd75eb8e176bf,ecommerce,app-logo-desktop.svg,app logo desktop,BRAND_LOGO,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/app-logo-desktop.svg?updatedAt=1786472828696
6a7b6b375c7cd75eb8eaa7a6,ecommerce,chevron-down.8ee3574_L5GY9r5vk.svg,chevron down.8ee3574 L5GY9r5vk,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/chevron-down.8ee3574_L5GY9r5vk.svg?updatedAt=1786473272331
6a7b697f5c7cd75eb8e188d0,ecommerce,chevron-down.8ee3574.svg,chevron down.8ee3574,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/chevron-down.8ee3574.svg?updatedAt=1786472831970
6a7b6b375c7cd75eb8eaa736,ecommerce,default (1)_gpjLSlm5X.svg,default (1) gpjLSlm5X,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(1)_gpjLSlm5X.svg?updatedAt=1786473272242
6a7b69805c7cd75eb8e19044,ecommerce,default (1).svg,default (1),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(1).svg?updatedAt=1786472833156
6a7b6b375c7cd75eb8eaa7c0,ecommerce,default (10)_2kBrgUTsm_.svg,default (10) 2kBrgUTsm,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(10)_2kBrgUTsm_.svg?updatedAt=1786473272289
6a7b697f5c7cd75eb8e187d2,ecommerce,default (10).svg,default (10),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(10).svg?updatedAt=1786472831767
6a7b6b375c7cd75eb8eaa8cb,ecommerce,default (11)_ZNSyVo8o1R.svg,default (11) ZNSyVo8o1R,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(11)_ZNSyVo8o1R.svg?updatedAt=1786473272483
6a7b69805c7cd75eb8e1900e,ecommerce,default (11).svg,default (11),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(11).svg?updatedAt=1786472833113
6a7b6b375c7cd75eb8eaa8bc,ecommerce,default (12)_WlhK03Vj_E.svg,default (12) WlhK03Vj E,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(12)_WlhK03Vj_E.svg?updatedAt=1786473272441
6a7b697f5c7cd75eb8e18831,ecommerce,default (12).svg,default (12),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(12).svg?updatedAt=1786472831853
6a7b6b515c7cd75eb8eb312d,ecommerce,default (13)_GhgX_OLqj.svg,default (13) GhgX OLqj,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(13)_GhgX_OLqj.svg?updatedAt=1786473298078
6a7b697c5c7cd75eb8e17a08,ecommerce,default (13).svg,default (13),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(13).svg?updatedAt=1786472829316
6a7b6b375c7cd75eb8eaa8a2,ecommerce,default (14)_r0N-UK4FS.svg,default (14) r0N UK4FS,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(14)_r0N-UK4FS.svg?updatedAt=1786473272516
6a7b697f5c7cd75eb8e18806,ecommerce,default (14).svg,default (14),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(14).svg?updatedAt=1786472831745
6a7b6b375c7cd75eb8eaa86f,ecommerce,default (15)__v6liR0qX.svg,default (15) v6liR0qX,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(15)__v6liR0qX.svg?updatedAt=1786473272436
6a7b697f5c7cd75eb8e18ca6,ecommerce,default (15).svg,default (15),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(15).svg?updatedAt=1786472832523
6a7b6b375c7cd75eb8eaa88d,ecommerce,default (16)_3euzL0J11.svg,default (16) 3euzL0J11,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(16)_3euzL0J11.svg?updatedAt=1786473272400
6a7b69815c7cd75eb8e19437,ecommerce,default (16).svg,default (16),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(16).svg?updatedAt=1786472833910
6a7b69815c7cd75eb8e19512,ecommerce,default (17).svg,default (17),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(17).svg?updatedAt=1786472833979
6a7b6b375c7cd75eb8eaa847,ecommerce,default (2)_4closTNRK.svg,default (2) 4closTNRK,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(2)_4closTNRK.svg?updatedAt=1786473272410
6a7b69815c7cd75eb8e196d0,ecommerce,default (2).svg,default (2),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(2).svg?updatedAt=1786472834269
6a7b6b375c7cd75eb8eaa855,ecommerce,default (3)_1hMb8SEzgt.svg,default (3) 1hMb8SEzgt,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(3)_1hMb8SEzgt.svg?updatedAt=1786473272396
6a7b69815c7cd75eb8e197a7,ecommerce,default (3).svg,default (3),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(3).svg?updatedAt=1786472834409
6a7b6b375c7cd75eb8eaa834,ecommerce,default (4)_ZzjUXv-50k.svg,default (4) ZzjUXv 50k,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(4)_ZzjUXv-50k.svg?updatedAt=1786473272414
6a7b697f5c7cd75eb8e18c9b,ecommerce,default (4).svg,default (4),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(4).svg?updatedAt=1786472832534
6a7b6b375c7cd75eb8eaa8ec,ecommerce,default (5)_thJv3eRFNF.svg,default (5) thJv3eRFNF,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(5)_thJv3eRFNF.svg?updatedAt=1786473272473
6a7b69815c7cd75eb8e193d3,ecommerce,default (5).svg,default (5),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(5).svg?updatedAt=1786472833855
6a7b6b375c7cd75eb8eaa85d,ecommerce,default (6)_F7Cs2-AElA.svg,default (6) F7Cs2 AElA,GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(6)_F7Cs2-AElA.svg?updatedAt=1786473272418
6a7b69805c7cd75eb8e1903b,ecommerce,default (6).svg,default (6),GLOBAL_ICON,https://ik.imagekit.io/0iaahkrcv/ecommerce/All%20Tecno%20Smartphones%20-%20Price%20in%20Kenya/default%20(6).svg?updatedAt=1786472833201
